Rating,Spec_score,Ram,Battery,Display,Price,Inbuilt_memory,fast_charging,Sim_encoded,Back_Camera_MP,Front_Camera_MP,Processor_Encoded,Total_Pixels,company_encoded
1.918877069266942,6.172972078519893,1.8203341036428238,17.253668969557626,2.370468537443093,2.835041418882419,7.15298821355506,4.2014612941903655,2.440268378362637,5.357203202420049,2.6025944687727294,2.440268378362637,54.45156801078363,1.1943176378757767
1.8330108314545306,6.02174235239564,1.8203341036428238,17.9167524253441,2.370468537443093,2.835041418882419,5.80273872401839,3.4381104434026533,2.055641538058108,5.357203202420049,2.6025944687727294,2.440268378362637,54.45156801078363,1.1943176378757767
1.918877069266942,6.098626104970388,1.8203341036428238,17.253668969557626,2.3343900635968162,2.835041418882419,7.15298821355506,3.7019729772844623,2.055641538058108,5.285266416806648,3.2377281976988326,2.440268378362637,47.42453994575558,1.1943176378757767
1.8330108314545306,6.098626104970388,2.2596737867230705,17.9167524253441,2.3525315260846855,2.835041418882419,7.15298821355506,3.4381104434026533,2.055641538058108,5.285266416806648,2.6025944687727294,2.440268378362637,47.42453994575558,1.1943176378757767
1.8455813191367303,6.07328940298831,1.8203341036428238,16.007824898140864,2.2786865383928596,2.835041418882419,5.80273872401839,3.7019729772844623,2.055641538058108,5.285266416806648,4.2014612941903655,2.440268378362637,54.18951625552223,1.1943176378757767
1.8704111970686275,6.047663906109832,2.2596737867230705,17.9167524253441,2.370468537443093,2.8349608380039744,7.15298821355506,4.2014612941903655,2.440268378362637,5.357203202420049,4.5971567117081165,2.440268378362637,54.18951625552223,1.1943176378757767
2.0001361869371155,6.098626104970388,1.8203341036428238,17.253668969557626,2.388206047001398,2.8349608380039744,7.15298821355506,4.2014612941903655,2.055641538058108,5.357203202420049,3.2377281976988326,2.440268378362637,54.42106733727634,1.1943176378757767
2.0001361869371155,6.1972210008779385,2.2596737867230705,17.253668969557626,2.370468537443093,2.834593084931625,7.15298821355506,3.4381104434026533,2.440268378362637,5.357203202420049,3.2377281976988326,2.440268378362637,54.45156801078363,1.1943176378757767
1.8948384661485012,6.221213632878419,2.2596737867230705,17.253668969557626,2.3343900635968162,2.873227477859283,7.15298821355506,3.4381104434026533,2.055641538058108,5.80273872401839,3.858806663498184,2.440268378362637,54.42106733727634,1.1943176378757767
1.8704111970686275,6.221213632878419,2.2596737867230705,17.9167524253441,2.3343900635968162,2.873227477859283,5.80273872401839,3.4381104434026533,2.055641538058108,5.80273872401839,4.5971567117081165,2.440268378362637,54.18951625552223,1.1943176378757767
1.8704111970686275,5.744420430279228,1.8203341036428238,16.007824898140864,2.299339446777074,2.873168405100905,5.80273872401839,3.7019729772844623,2.055641538058108,3.2377281976988326,3.5304192649587702,2.440268378362637,47.0099598210435,1.1943176378757767
1.9425402190926926,6.098626104970388,2.6025944687727294,17.253668969557626,2.382905454750911,2.873168405100905,7.15298821355506,4.2014612941903655,2.440268378362637,5.357203202420049,3.5304192649587702,2.440268378362637,54.45156801078363,1.1943176378757767
1.8455813191367303,6.1236810031695965,2.2596737867230705,17.253668969557626,2.3343900635968162,2.8719079451691107,7.15298821355506,3.4381104434026533,2.055641538058108,5.285266416806648,3.2377281976988326,2.440268378362637,47.42453994575558,1.1943176378757767
2.0001361869371155,6.244955797756471,2.6025944687727294,17.253668969557626,2.3525315260846855,2.869901460824526,7.15298821355506,4.2014612941903655,2.440268378362637,5.357203202420049,3.2377281976988326,2.440268378362637,54.18951625552223,1.1943176378757767
1.8580474856486962,6.244955797756471,2.6025944687727294,17.253668969557626,2.370468537443093,2.8664821986919162,7.15298821355506,4.2014612941903655,2.440268378362637,5.357203202420049,2.6025944687727294,2.440268378362637,54.45156801078363,1.1943176378757767
1.918877069266942,6.1972210008779385,2.2596737867230705,16.87868020516784,2.370468537443093,2.8664821986919162,7.15298821355506,3.7019729772844623,2.440268378362637,5.357203202420049,2.6025944687727294,2.440268378362637,54.45156801078363,1.1943176378757767
2.0001361869371155,6.1236810031695965,2.6025944687727294,17.253668969557626,2.382905454750911,2.8664197663075837,7.15298821355506,4.492017742920502,2.440268378362637,5.80273872401839,3.5304192649587702,2.440268378362637,54.45156801078363,1.1943176378757767
1.918877069266942,6.268453117386751,2.6025944687727294,17.253668969557626,2.3343900635968162,2.8664197663075837,7.15298821355506,3.4381104434026533,2.055641538058108,5.80273872401839,3.858806663498184,2.440268378362637,54.42106733727634,1.1943176378757767
1.8580474856486962,6.268453117386751,2.6025944687727294,17.253668969557626,2.370468537443093,2.8796186016260377,7.15298821355506,4.2014612941903655,2.055641538058108,5.357203202420049,2.6025944687727294,2.440268378362637,54.45156801078363,1.1943176378757767
1.906905508663499,6.382450834594188,2.6025944687727294,16.87868020516784,2.3343900635968162,2.9256188875322686,8.6582707430638,4.2014612941903655,2.440268378362637,3.128238685769432,4.5971567117081165,2.440268378362637,54.18951625552223,1.1943176378757767
1.8826742685433793,6.3600998390694174,2.6025944687727294,17.253668969557626,2.370468537443093,2.9256188875322686,8.6582707430638,4.2014612941903655,2.440268378362637,5.357203202420049,3.2377281976988326,2.440268378362637,54.18951625552223,1.1943176378757767
1.906905508663499,6.404586972566442,2.6025944687727294,16.87868020516784,2.3525315260846855,2.9256188875322686,7.15298821355506,3.7019729772844623,2.440268378362637,3.128238685769432,4.5971567117081165,2.440268378362637,54.42106733727634,1.1943176378757767
1.8948384661485012,6.337529394588084,2.6025944687727294,17.9167524253441,2.370468537443093,2.9256188875322686,7.15298821355506,4.2014612941903655,2.440268378362637,5.357203202420049,3.2377281976988326,2.440268378362637,54.18951625552223,1.1943176378757767
1.8826742685433793,6.314734756825906,2.2596737867230705,16.87868020516784,2.3525315260846855,2.9256188875322686,7.15298821355506,3.4381104434026533,2.440268378362637,5.285266416806648,4.5971567117081165,2.440268378362637,54.42106733727634,1.1943176378757767
1.8580474856486962,6.2917110215767,2.2596737867230705,17.253668969557626,2.3668972510117414,2.9256188875322686,7.15298821355506,4.2014612941903655,2.440268378362637,5.357203202420049,3.2377281976988326,2.440268378362637,54.42106733727634,1.1943176378757767
1.8704111970686275,6.426512698054021,2.6025944687727294,17.253668969557626,2.3525315260846855,2.9212604804146003,8.6582707430638,4.2014612941903655,2.440268378362637,5.80273872401839,4.5971567117081165,2.440268378362637,54.42106733727634,1.1943176378757767
1.9425402190926926,6.3600998390694174,2.6025944687727294,16.87868020516784,2.388206047001398,2.9212604804146003,7.15298821355506,4.2014612941903655,2.055641538058108,5.80273872401839,4.5971567117081165,2.440268378362637,54.42106733727634,1.1943176378757767
1.9307547771557485,6.2917110215767,2.6025944687727294,16.87868020516784,2.388206047001398,2.9277247786604996,7.15298821355506,4.2014612941903655,2.055641538058108,5.80273872401839,4.5971567117081165,2.440268378362637,54.42106733727634,1.1943176378757767
2.0001361869371155,6.404586972566442,3.128238685769432,17.253668969557626,2.382905454750911,2.9297856188815112,8.6582707430638,5.172534928709971,2.440268378362637,5.357203202420049,5.357203202420049,2.440268378362637,54.42106733727634,1.1943176378757767
1.8826742685433793,6.3600998390694174,2.6025944687727294,16.87868020516784,2.388206047001398,2.9618311810660374,7.15298821355506,4.2014612941903655,2.440268378362637,5.80273872401839,4.5971567117081165,2.440268378362637,54.42106733727634,1.1943176378757767
1.906905508663499,6.3600998390694174,2.2596737867230705,16.87868020516784,2.3899690104221505,2.961803155604016,7.15298821355506,4.2014612941903655,2.440268378362637,5.80273872401839,2.885846472488202,2.440268378362637,59.92741366197764,1.1943176378757767
1.8455813191367303,6.3600998390694174,2.2596737867230705,16.87868020516784,2.3899690104221505,2.961803155604016,7.15298821355506,4.2014612941903655,2.440268378362637,5.80273872401839,2.885846472488202,2.440268378362637,59.92741366197764,1.1943176378757767
1.9307547771557485,6.172972078519893,2.2596737867230705,15.909475732500743,2.3343900635968162,2.961803155604016,7.15298821355506,3.7019729772844623,2.055641538058108,4.137710644618417,4.137710644618417,2.440268378362637,54.18951625552223,1.1943176378757767
1.9658404488041925,6.426512698054021,2.6025944687727294,17.253668969557626,2.370468537443093,2.9583579399132605,8.6582707430638,4.2014612941903655,2.440268378362637,5.357203202420049,4.5971567117081165,2.440268378362637,54.18951625552223,1.1943176378757767
1.8203341036428238,6.382450834594188,2.6025944687727294,17.9167524253441,2.388206047001398,2.9554309408720383,7.15298821355506,4.2014612941903655,2.440268378362637,6.808145364123843,4.5971567117081165,2.440268378362637,54.42106733727634,1.1943176378757767
1.8455813191367303,6.404586972566442,2.6025944687727294,17.253668969557626,2.388206047001398,2.9554309408720383,8.6582707430638,4.2014612941903655,2.055641538058108,5.80273872401839,4.5971567117081165,2.440268378362637,54.42106733727634,1.1943176378757767
1.9542349408859436,6.2917110215767,2.2596737867230705,16.50957855755136,2.370468537443093,2.9554309408720383,7.15298821355506,4.2014612941903655,2.440268378362637,5.357203202420049,3.2377281976988326,2.440268378362637,54.45156801078363,1.1943176378757767
1.8580474856486962,6.426512698054021,3.128238685769432,17.253668969557626,2.370468537443093,2.965779681794074,8.6582707430638,4.2014612941903655,2.440268378362637,5.357203202420049,4.5971567117081165,2.440268378362637,54.18951625552223,1.1943176378757767
1.8203341036428238,6.382450834594188,2.6025944687727294,16.87868020516784,2.3343900635968162,2.967277602140491,8.6582707430638,4.2014612941903655,2.750250297485029,5.357203202420049,2.885846472488202,2.440268378362637,54.18951625552223,1.1943176378757767
2.0001361869371155,6.469749997220178,2.6025944687727294,17.253668969557626,2.40225562275652,2.9707884682611683,7.15298821355506,5.172534928709971,2.440268378362637,6.808145364123843,4.5971567117081165,2.440268378362637,54.466786060725774,1.1943176378757767
1.9542349408859436,6.448232316019433,2.6025944687727294,17.253668969557626,2.388206047001398,2.9708144008357458,7.15298821355506,4.6477085871174175,2.440268378362637,6.808145364123843,4.5971567117081165,2.440268378362637,54.466786060725774,1.1943176378757767
1.8704111970686275,6.404586972566442,2.6025944687727294,16.378780183428226,2.2786865383928596,2.989397441770837,7.15298821355506,4.2014612941903655,2.750250297485029,5.357203202420049,3.128238685769432,2.440268378362637,54.18951625552223,1.1943176378757767
1.9425402190926926,6.426512698054021,3.128238685769432,16.718698577745105,2.4057488218936234,2.989397441770837,8.6582707430638,5.172534928709971,2.055641538058108,3.128238685769432,2.885846472488202,2.440268378362637,59.41700536774238,1.1943176378757767
1.8203341036428238,6.404586972566442,2.6025944687727294,17.107674839955084,2.388206047001398,2.9869224822890907,7.15298821355506,4.2014612941903655,2.440268378362637,5.80273872401839,2.885846472488202,2.440268378362637,54.42106733727634,1.1943176378757767
1.8455813191367303,6.221213632878419,2.6025944687727294,17.253668969557626,2.388206047001398,2.984364661525056,7.15298821355506,3.7019729772844623,2.440268378362637,5.285266416806648,3.5304192649587702,2.440268378362637,54.42106733727634,1.1943176378757767
1.8330108314545306,6.2917110215767,2.6025944687727294,17.253668969557626,2.388206047001398,2.9764372567047688,7.15298821355506,5.88741871045203,2.440268378362637,6.808145364123843,4.5971567117081165,2.440268378362637,54.466786060725774,1.1943176378757767
1.8203341036428238,6.426512698054021,2.6025944687727294,17.253668969557626,2.388206047001398,2.9764372567047688,7.15298821355506,4.2014612941903655,2.440268378362637,6.808145364123843,4.5971567117081165,2.440268378362637,54.42106733727634,1.1943176378757767
1.9542349408859436,6.1972210008779385,1.8203341036428238,16.87868020516784,2.363317946097346,2.9764125585801047,5.80273872401839,4.2014612941903655,2.440268378362637,4.2014612941903655,3.2377281976988326,2.440268378362637,54.42106733727634,1.1943176378757767
2.0001361869371155,6.1972210008779385,2.6025944687727294,16.636323031384286,2.3343900635968162,2.994196830342707,7.15298821355506,4.6477085871174175,2.440268378362637,3.128238685769432,4.5971567117081165,2.440268378362637,54.42106733727634,1.1943176378757767
1.906905508663499,6.404586972566442,2.6025944687727294,16.636323031384286,2.388206047001398,3.0010171185322045,8.6582707430638,5.88741871045203,2.440268378362637,5.357203202420049,3.5304192649587702,2.440268378362637,54.64774915668606,1.1943176378757767
1.8203341036428238,6.404586972566442,2.6025944687727294,16.378780183428226,2.2786865383928596,3.0010370360498317,8.6582707430638,4.2014612941903655,2.750250297485029,5.357203202420049,3.128238685769432,2.440268378362637,54.18951625552223,1.1943176378757767
1.8203341036428238,6.426512698054021,3.128238685769432,16.87868020516784,2.2786865383928596,3.0115942528439885,8.6582707430638,3.7019729772844623,2.750250297485029,6.808145364123843,4.5971567117081165,2.440268378362637,54.42106733727634,1.1943176378757767
1.906905508663499,6.382450834594188,2.6025944687727294,16.87868020516784,2.370468537443093,3.0115942528439885,7.15298821355506,5.172534928709971,2.750250297485029,5.357203202420049,2.885846472488202,2.440268378362637,54.18951625552223,1.1943176378757767
1.8704111970686275,6.3600998390694174,2.6025944687727294,16.87868020516784,2.3525315260846855,3.0115942528439885,7.15298821355506,4.2014612941903655,2.055641538058108,3.128238685769432,4.5971567117081165,2.440268378362637,54.42106733727634,1.1943176378757767
1.9425402190926926,6.404586972566442,2.2596737867230705,16.87868020516784,2.388206047001398,3.0074698723883824,7.15298821355506,4.2014612941903655,2.2596737867230705,5.285266416806648,4.5971567117081165,2.440268378362637,54.42106733727634,1.1943176378757767
1.906905508663499,6.404586972566442,2.6025944687727294,16.87868020516784,2.3343900635968162,3.0212486571896084,8.6582707430638,3.7019729772844623,2.055641538058108,6.808145364123843,0.0,2.440268378362637,59.41700536774238,1.1943176378757767
1.8704111970686275,6.098626104970388,2.2596737867230705,15.808637069417028,2.3160390089201686,3.0225200582176006,5.80273872401839,3.7019729772844623,2.055641538058108,3.128238685769432,2.6025944687727294,2.440268378362637,59.15318310233957,1.1943176378757767
1.8455813191367303,6.3600998390694174,2.6025944687727294,16.87868020516784,2.3343900635968162,3.0301388921584143,7.15298821355506,4.2014612941903655,2.440268378362637,3.128238685769432,4.5971567117081165,2.440268378362637,54.18951625552223,1.1943176378757767
1.8330108314545306,6.404586972566442,2.6025944687727294,16.46644337023281,2.2974730190935833,3.0301388921584143,7.15298821355506,4.2014612941903655,2.440268378362637,5.80273872401839,2.885846472488202,2.440268378362637,54.42106733727634,1.1943176378757767
1.918877069266942,6.1236810031695965,2.2596737867230705,16.007824898140864,2.2974730190935833,3.030140601460984,5.80273872401839,3.7019729772844623,2.055641538058108,3.128238685769432,2.6025944687727294,2.440268378362637,59.15318310233957,1.1943176378757767
1.9658404488041925,6.574446614595114,3.128238685769432,17.253668969557626,2.4057488218936234,3.1263082861692664,0.7304631471189666,5.172534928709971,2.750250297485029,8.103593650252291,3.128238685769432,2.440268378362637,59.6749909093436,1.1943176378757767
1.8948384661485012,6.5538803774442425,3.128238685769432,17.253668969557626,2.4057488218936234,3.1111334881637283,10.332449655591146,5.172534928709971,2.750250297485029,8.103593650252291,3.128238685769432,2.440268378362637,59.6749909093436,1.1943176378757767
1.9658404488041925,6.512195594586373,3.128238685769432,17.253668969557626,2.4057488218936234,3.1029858997023974,8.6582707430638,5.172534928709971,2.750250297485029,6.808145364123843,4.969939052451073,2.440268378362637,59.54671013275944,1.1943176378757767
1.906905508663499,6.5538803774442425,3.128238685769432,17.253668969557626,2.4057488218936234,3.102653766684431,8.6582707430638,5.172534928709971,2.750250297485029,8.103593650252291,3.128238685769432,2.440268378362637,59.6749909093436,1.1943176378757767
1.8203341036428238,5.831327892742091,1.8203341036428238,17.253668969557626,2.363317946097346,2.7292662338344233,5.80273872401839,3.4381104434026533,2.055641538058108,3.2377281976988326,2.055641538058108,2.440268378362637,47.485199425353564,2.440268378362637
1.9307547771557485,5.653921148278171,1.1943176378757767,16.492379083375624,2.301203675390569,2.7294502643184555,4.5971567117081165,3.7019729772844623,2.055641538058108,3.2377281976988326,2.6025944687727294,2.440268378362637,47.0099598210435,2.440268378362637
1.8455813191367303,5.88741871045203,1.8203341036428238,17.253668969557626,2.363317946097346,2.748440815490002,5.80273872401839,3.4381104434026533,2.055641538058108,3.2377281976988326,2.055641538058108,2.440268378362637,47.485199425353564,2.440268378362637
1.906905508663499,5.684506656824126,1.1943176378757767,17.253668969557626,2.3543343443870985,2.7490404163565754,4.5971567117081165,2.885846472488202,2.055641538058108,2.6025944687727294,2.055641538058108,2.440268378362637,47.42453994575558,2.440268378362637
1.8704111970686275,5.653921148278171,1.1943176378757767,16.492379083375624,2.301203675390569,2.751928876575975,4.5971567117081165,3.7019729772844623,2.055641538058108,3.2377281976988326,2.055641538058108,2.440268378362637,47.0099598210435,2.440268378362637
1.8948384661485012,5.7146689026506605,1.1943176378757767,17.253668969557626,2.3543343443870985,2.7568425241501537,4.5971567117081165,3.7019729772844623,2.055641538058108,2.6025944687727294,2.055641538058108,2.440268378362637,47.42453994575558,2.440268378362637
1.8455813191367303,6.02174235239564,1.8203341036428238,17.253668969557626,2.363317946097346,2.7796994553241827,7.15298821355506,3.4381104434026533,2.055641538058108,5.357203202420049,2.6025944687727294,2.440268378362637,47.485199425353564,2.440268378362637
1.8826742685433793,5.942124359831237,1.8203341036428238,17.253668969557626,2.3543343443870985,2.7796994553241827,7.15298821355506,2.885846472488202,2.055641538058108,3.2377281976988326,2.055641538058108,2.440268378362637,47.42453994575558,2.440268378362637
1.9425402190926926,5.831327892742091,1.5409627556327752,17.253668969557626,2.3543343443870985,2.7796994553241827,4.5971567117081165,3.7019729772844623,2.055641538058108,3.2377281976988326,2.6025944687727294,2.440268378362637,47.42453994575558,2.440268378362637
1.906905508663499,5.494161288893169,1.5409627556327752,17.253668969557626,2.3543343443870985,2.7796994553241827,4.5971567117081165,2.885846472488202,2.055641538058108,2.6025944687727294,2.055641538058108,2.440268378362637,47.42453994575558,2.440268378362637
1.8203341036428238,5.859551208605442,1.5409627556327752,17.253668969557626,2.3543343443870985,2.7796994553241827,5.80273872401839,2.885846472488202,2.055641538058108,3.2377281976988326,2.055641538058108,2.440268378362637,47.42453994575558,2.440268378362637
1.977358210930742,6.098626104970388,2.2596737867230705,17.253668969557626,2.363317946097346,2.7795744955862385,7.15298821355506,3.4381104434026533,2.055641538058108,5.357203202420049,2.6025944687727294,2.440268378362637,47.485199425353564,2.440268378362637
1.8826742685433793,6.02174235239564,1.8203341036428238,17.253668969557626,2.357933868046007,2.7795744955862385,5.80273872401839,3.7019729772844623,2.055641538058108,3.5304192649587702,3.5304192649587702,2.440268378362637,54.18951625552223,2.440268378362637
1.8948384661485012,5.831327892742091,1.5409627556327752,17.253668969557626,2.3543343443870985,2.7795744955862385,4.5971567117081165,3.7019729772844623,2.055641538058108,3.2377281976988326,2.6025944687727294,2.440268378362637,47.42453994575558,2.440268378362637
1.977358210930742,5.831327892742091,1.8203341036428238,17.253668969557626,2.3525315260846855,2.7795744955862385,5.80273872401839,3.7019729772844623,2.055641538058108,3.2377281976988326,3.2377281976988326,2.440268378362637,47.136243671304854,2.440268378362637
1.977358210930742,5.968980585391403,1.8203341036428238,17.253668969557626,2.363317946097346,2.7725659081505336,5.80273872401839,3.4381104434026533,2.055641538058108,5.357203202420049,2.6025944687727294,2.440268378362637,47.485199425353564,2.440268378362637
1.8330108314545306,5.942124359831237,1.8203341036428238,17.253668969557626,2.3543343443870985,2.782445331376339,5.80273872401839,3.7019729772844623,2.055641538058108,3.2377281976988326,2.6025944687727294,2.440268378362637,47.42453994575558,2.440268378362637
1.8826742685433793,6.02174235239564,1.8203341036428238,17.253668969557626,2.363317946097346,2.7864566712624614,7.15298821355506,3.4381104434026533,2.055641538058108,5.357203202420049,2.6025944687727294,2.440268378362637,47.485199425353564,2.440268378362637
1.918877069266942,5.859551208605442,1.8203341036428238,17.253668969557626,2.3543343443870985,2.7864566712624614,7.15298821355506,3.7019729772844623,2.055641538058108,2.6025944687727294,2.055641538058108,2.440268378362637,47.42453994575558,2.440268378362637
1.8948384661485012,6.098626104970388,1.8203341036428238,17.253668969557626,2.3668972510117414,2.8048114665042636,7.15298821355506,3.7019729772844623,2.440268378362637,5.357203202420049,2.6025944687727294,2.440268378362637,54.45156801078363,2.440268378362637
1.9887896584596787,5.88741871045203,1.8203341036428238,17.9167524253441,2.3543343443870985,2.8048114665042636,7.15298821355506,3.4381104434026533,2.440268378362637,3.2377281976988326,2.055641538058108,2.440268378362637,47.42453994575558,2.440268378362637
1.8948384661485012,6.07328940298831,1.8203341036428238,17.253668969557626,2.3668972510117414,2.8048114665042636,5.80273872401839,3.7019729772844623,2.055641538058108,5.357203202420049,2.6025944687727294,2.440268378362637,54.45156801078363,2.440268378362637
1.8330108314545306,6.07328940298831,2.2596737867230705,17.253668969557626,2.357933868046007,2.804708896654303,5.80273872401839,3.7019729772844623,2.055641538058108,3.5304192649587702,3.5304192649587702,2.440268378362637,54.18951625552223,2.440268378362637
1.9658404488041925,5.914940018959451,1.5409627556327752,17.253668969557626,2.325241064361307,2.804708896654303,5.80273872401839,3.7019729772844623,2.055641538058108,3.2377281976988326,2.6025944687727294,2.440268378362637,47.136243671304854,2.440268378362637
1.9887896584596787,5.995517194712505,2.2596737867230705,17.253668969557626,2.363317946097346,2.804708896654303,7.15298821355506,3.7019729772844623,2.055641538058108,3.2377281976988326,2.6025944687727294,2.440268378362637,47.485199425353564,2.440268378362637
1.906905508663499,5.914940018959451,1.5409627556327752,17.253668969557626,2.3543343443870985,2.804708896654303,5.80273872401839,3.7019729772844623,2.055641538058108,3.2377281976988326,2.6025944687727294,2.440268378362637,47.42453994575558,2.440268378362637
1.918877069266942,6.098626104970388,1.8203341036428238,17.253668969557626,2.3668972510117414,2.8036670989952452,7.15298821355506,3.7019729772844623,2.055641538058108,5.357203202420049,2.6025944687727294,2.440268378362637,54.45156801078363,2.440268378362637
1.9658404488041925,6.02174235239564,1.8203341036428238,17.253668969557626,2.361525274443041,2.799945805854816,5.80273872401839,3.7019729772844623,2.055641538058108,5.357203202420049,2.6025944687727294,2.440268378362637,47.485199425353564,2.440268378362637
1.807549161816555,6.07328940298831,1.8203341036428238,17.253668969557626,2.3543343443870985,2.798875826628642,7.15298821355506,3.7019729772844623,2.055641538058108,5.357203202420049,2.6025944687727294,2.440268378362637,47.42453994575558,2.440268378362637
1.8203341036428238,5.88741871045203,1.5409627556327752,17.253668969557626,2.3543343443870985,2.798875826628642,5.80273872401839,3.7019729772844623,2.055641538058108,3.2377281976988326,2.6025944687727294,2.440268378362637,47.42453994575558,2.440268378362637
1.9887896584596787,6.047663906109832,1.8203341036428238,17.253668969557626,2.361525274443041,2.7976762729295697,7.15298821355506,3.7019729772844623,2.055641538058108,5.357203202420049,2.6025944687727294,2.440268378362637,47.485199425353564,2.440268378362637
1.8455813191367303,6.098626104970388,2.2596737867230705,17.253668969557626,2.3775872105405678,2.7928740911170955,7.15298821355506,5.133567292834431,2.055641538058108,5.357203202420049,2.6025944687727294,2.440268378362637,54.37515389468614,2.440268378362637
1.8580474856486962,5.392276337227253,1.1943176378757767,15.081377189210409,2.0986476546769155,2.8087480652816565,3.5304192649587702,3.7019729772844623,2.055641538058108,2.6025944687727294,2.055641538058108,2.440268378362637,45.64399116722358,2.440268378362637
1.9425402190926926,5.80273872401839,1.8203341036428238,17.253668969557626,2.3543343443870985,2.8102845778120384,7.15298821355506,3.7019729772844623,2.055641538058108,3.2377281976988326,2.6025944687727294,2.440268378362637,47.42453994575558,2.440268378362637
1.8948384661485012,5.7737732204907655,1.8203341036428238,17.253668969557626,2.3543343443870985,2.8102845778120384,7.15298821355506,3.7019729772844623,2.055641538058108,3.2377281976988326,2.6025944687727294,2.440268378362637,47.42453994575558,2.440268378362637
1.906905508663499,6.172972078519893,2.2596737867230705,17.9167524253441,2.39173003130882,2.835041418882419,7.15298821355506,5.133567292834431,2.440268378362637,5.357203202420049,2.6025944687727294,2.440268378362637,54.45156801078363,2.440268378362637
1.8704111970686275,6.221213632878419,2.6025944687727294,17.253668969557626,2.3668972510117414,2.835041418882419,7.15298821355506,3.7019729772844623,2.440268378362637,5.357203202420049,2.6025944687727294,2.440268378362637,54.45156801078363,2.440268378362637
1.906905508663499,6.098626104970388,2.2596737867230705,17.253668969557626,2.361525274443041,2.835041418882419,7.15298821355506,3.7019729772844623,2.055641538058108,5.357203202420049,2.6025944687727294,2.440268378362637,47.485199425353564,2.440268378362637
1.8580474856486962,5.995517194712505,1.8203341036428238,17.253668969557626,2.3543343443870985,2.835041418882419,7.15298821355506,3.7019729772844623,2.440268378362637,3.2377281976988326,2.6025944687727294,2.440268378362637,47.42453994575558,2.440268378362637
1.918877069266942,5.995517194712505,2.6025944687727294,17.253668969557626,2.3543343443870985,2.835041418882419,7.15298821355506,3.7019729772844623,2.440268378362637,3.2377281976988326,2.6025944687727294,2.440268378362637,47.42453994575558,2.440268378362637
1.918877069266942,6.07328940298831,2.2596737867230705,16.636323031384286,2.357933868046007,2.835041418882419,5.80273872401839,3.7019729772844623,2.055641538058108,3.5304192649587702,2.6025944687727294,2.440268378362637,54.42106733727634,2.440268378362637
1.918877069266942,6.02174235239564,2.2596737867230705,17.9167524253441,2.40225562275652,2.8349608380039744,7.15298821355506,5.133567292834431,2.440268378362637,5.80273872401839,3.5304192649587702,2.440268378362637,54.45156801078363,2.440268378362637
